GeneNames	Score
EPHB4	8.01169132313087e-06
CCR5	8.01163831491925e-06
ZC2HC1A	8.01108633152745e-06
SMG5	8.01087876840689e-06
PTPN12	8.00942380245667e-06
PFKFB3	8.00920358178428e-06
GALNT10	8.00886958459879e-06
P3H3	8.00877665355735e-06
BTBD9	8.00804205592063e-06
FAM76B	8.00624407508534e-06
PRH1	8.00540856493841e-06
TRIQK	8.00512462518739e-06
ZNF322	8.00463260989705e-06
CCDC50	8.00193431189801e-06
HLA-DOB	7.99949205117496e-06
ALDH1A1	7.99930279755379e-06
CAPRIN1	7.99813295134584e-06
ELK4	7.99753410385057e-06
PKHD1L1	7.99723506352795e-06
BSPRY	7.99589146766438e-06
GTF2H2C	7.99498379694163e-06
ENTPD2	7.99481815044866e-06
ZNF438	7.99480706202088e-06
HES1	7.9947286588798e-06
CCDC152	7.99447622643016e-06
NUP210	7.99413161945236e-06
CLEC1B	7.99320882741936e-06
CD1A	7.99289843076134e-06
TSPAN32	7.99273380903749e-06
CCNC	7.99209973393833e-06
NADSYN1	7.99113705664619e-06
TPK1	7.99054555249123e-06
LINC02723	7.98921515493133e-06
POU6F1	7.98837690239444e-06
METTL6	7.98672175674898e-06
DENND2D	7.98653823183863e-06
ATE1	7.98514964432407e-06
PIP5KL1	7.98510649203744e-06
KBTBD11	7.98501126671302e-06
TULP4	7.98463516861852e-06
OLFM4	7.98309205949306e-06
NUS1	7.98042820089244e-06
NBPF26	7.97990908151975e-06
RIC8A	7.97956445872283e-06
CORO2A	7.97890710502966e-06
FZD6	7.97855291572692e-06
ZNF696	7.97633789529821e-06
CCNA1	7.9760106791933e-06
DISC1	7.97524705909294e-06
MYSM1	7.97456522120217e-06
LYSMD1	7.97334264392622e-06
EIF4B	7.97254825615791e-06
DDX11	7.97238278892251e-06
IP6K3	7.97129536039483e-06
TMEM41B	7.97116786156073e-06
PHC1	7.96811393593438e-06
GSK3B-DT	7.9659438014482e-06
DOCK8	7.96569966125996e-06
MSRA	7.96555642850227e-06
SAP25	7.96362256530564e-06
SMCO4	7.96294339717515e-06
LINC01337	7.96274337148986e-06
GMPPB	7.96268438325651e-06
SMU1	7.96238123824022e-06
LRFN4	7.96132624432105e-06
RNPEP	7.96039882461173e-06
PADI6	7.95926146931265e-06
ENTR1	7.9586460800428e-06
PPIL4	7.95844174100553e-06
TMCO6	7.95764235514035e-06
STK32C	7.95690054727416e-06
NDUFS5	7.95591260001051e-06
HLA-DPA1	7.95523049314591e-06
ZNF502	7.95472950145167e-06
ZNF365	7.95442284433164e-06
PTER	7.95358175400392e-06
IL11RA	7.95241772532965e-06
ZNF713	7.9500656254827e-06
PLPP6	7.94957855950063e-06
OPRD1	7.94913513106003e-06
TIMM10B	7.94602901624533e-06
FADS3	7.945104824488e-06
WNT11	7.94499821244674e-06
CC2D1B	7.94405253891167e-06
MSH3	7.94384147059024e-06
ESYT2	7.94378808554896e-06
TPM3	7.94361128465508e-06
H1-7	7.94358527283695e-06
CLEC7A	7.94339104593068e-06
CPTP	7.9432652129538e-06
NBL1	7.94018035576909e-06
EXO5	7.93979335684918e-06
TYW1B	7.93853617829283e-06
PRPF4	7.93728582320156e-06
SPDYE6	7.93644440969668e-06
MIER1	7.9354660115135e-06
CCDC28A	7.93485153143017e-06
HOXA4	7.93288740787876e-06
CRACR2B	7.93279147767313e-06
CHD7	7.93235512547409e-06
KIAA1958	7.93190142583758e-06
CCDC180	7.9318337086098e-06
TYW1	7.93126313156706e-06
YME1L1	7.92989103679522e-06
CLEC12A	7.92844249575836e-06
CDKN2A	7.92704602134817e-06
CDCA7L	7.92693589205808e-06
ZC3H12C	7.92655950033133e-06
PRPF38A	7.92584142526507e-06
MS4A14	7.92560631357802e-06
CLYBL	7.92404025834744e-06
RNF32	7.92368549373573e-06
REPS1	7.92131214277913e-06
MIOS-DT	7.92079964766728e-06
SLC51A	7.91947520638815e-06
MICU1	7.91912107952195e-06
RWDD1	7.91782957381102e-06
ZNF79	7.91754643449912e-06
PXK	7.91723579808427e-06
FAXDC2	7.91680226708228e-06
RPS14	7.91556133213083e-06
MDGA1	7.91445056998316e-06
LINC00294	7.91264630055307e-06
AGPAT2	7.91183199892094e-06
CNTRL	7.91114877951899e-06
IQCD	7.91089766833503e-06
LINC00243	7.909995725935e-06
NENF	7.90959919546127e-06
SLC67A1	7.90910620991625e-06
TPPP	7.90666688531446e-06
FOLR1	7.90571053004441e-06
ZDHHC20	7.90408525817474e-06
BTNL3	7.90392239609896e-06
RBM8A	7.90311663139848e-06
ZFP57	7.90273631404204e-06
INSIG1	7.90237633214375e-06
TLE1	7.90078043770521e-06
GLI4	7.90054671487855e-06
MARVELD1	7.90015309765171e-06
HAX1	7.89973949815069e-06
EFCAB12	7.89955732112211e-06
HLA-DRB5	7.89879494188249e-06
GALNT6	7.89839680545756e-06
FADD	7.89768725131513e-06
PFKP	7.89606539801022e-06
NPHP4	7.89545807990352e-06
CFAP97D2	7.89537066589958e-06
RBM15	7.89507626474177e-06
HLA-C	7.89491066680697e-06
QRICH1	7.89397367428226e-06
EPHB6	7.892870071255e-06
TMIGD3	7.89226539861529e-06
ITLN2	7.89161501670281e-06
RABEPK	7.89146930896613e-06
AIM2	7.89120317897833e-06
ARAP3	7.89045243404394e-06
ANO10	7.89019994007618e-06
ZNF398	7.88918609470911e-06
GUSB	7.88820057293699e-06
ZNF623	7.88804503700469e-06
TRMT12	7.88779660581795e-06
CALHM6	7.88740924520613e-06
INTS10	7.88627320891912e-06
AGAP3	7.88614285851721e-06
ARL1	7.88596930770016e-06
TATDN2	7.8859479334395e-06
LINC02145	7.88424983506284e-06
CRYL1	7.88424628192562e-06
CNIH4	7.88410964199791e-06
INKA2	7.88376250208698e-06
LIMA1	7.88366898744558e-06
FGD2	7.88357627503923e-06
IFT57	7.88270729229427e-06
NFKBIL1	7.88026546511985e-06
ARHGEF5	7.88019689102689e-06
CHMP4C	7.87952088524698e-06
IGF2	7.87889422503354e-06
CDC7	7.87885448567188e-06
SLC8B1	7.8787988329774e-06
LINC02470	7.87819618973822e-06
NOTCH4	7.87816306293215e-06
LINC01504	7.87813469156259e-06
RSPH4A	7.87616238188268e-06
ZNF695	7.87481380536197e-06
S100A11	7.87391371762029e-06
GCNT2	7.87368308307733e-06
SLIT1	7.87276450489757e-06
MORN3	7.86725439087395e-06
SDC2	7.86626523405118e-06
ABITRAM	7.86529963678963e-06
YTHDF3	7.86515244519986e-06
POMGNT1	7.8649564126374e-06
ZNF138	7.86412694384799e-06
PLCL2	7.86292315862982e-06
CDK2AP1	7.86260959897508e-06
RDX	7.86124824377136e-06
ST8SIA4	7.86003034631272e-06
PROS1	7.85969054515065e-06
STX2	7.85865143974359e-06
FRY	7.85812402973096e-06
ALS2CL	7.85731959491286e-06
PDE6H	7.85606346428882e-06
ZNF697	7.85566236315494e-06
ACTRT3	7.85512523400357e-06
ACTR1A	7.85507763866821e-06
KLRC1	7.85292273659565e-06
CNTNAP3	7.85287926745092e-06
DNAJC3-DT	7.84714661509433e-06
SH3PXD2A	7.84661176467246e-06
PEX14	7.84643526448558e-06
KDM5A	7.84620540321678e-06
PSMB9	7.84620460594612e-06
MAPK13	7.84545611980285e-06
BLK	7.84373042371398e-06
CUL1	7.84360625118204e-06
CLIC1	7.84300377091468e-06
FCRL5	7.84212802952214e-06
CYB5R2	7.84160305907796e-06
EFCAB2	7.84066836914651e-06
MTX3	7.84015600474161e-06
N4BP2L2	7.84006103892837e-06
ZBTB12	7.83617661159771e-06
CLEC12B	7.83583699484559e-06
VDR	7.8351786560696e-06
CLCN1	7.83517281214376e-06
SLC22A4	7.83452717297619e-06
C1orf159	7.83269160612798e-06
GNL2	7.83257083848612e-06
TFG	7.83256386832292e-06
ERICH1	7.83221165584261e-06
CRACR2A	7.83201784745869e-06
CRYGS	7.83110737272025e-06
POGLUT3	7.83012748942638e-06
GJB6	7.82976661520519e-06
IVNS1ABP	7.82968727726635e-06
STMP1	7.82948347873432e-06
CCDC77	7.82839726266932e-06
PGAP2	7.82819266163335e-06
ALOX5AP	7.82777113593469e-06
GOT1-DT	7.82678770772528e-06
UBAC2	7.82670452860572e-06
KIF21B	7.82608281758697e-06
CLCN6	7.82558263124461e-06
SMC2	7.82557225631663e-06
NDUFA12	7.82489532787224e-06
FAM153CP	7.82458782263009e-06
PHACTR1	7.8243976729409e-06
SIGMAR1	7.82377819027946e-06
SMIM19	7.82369479716755e-06
RNF214	7.82330459048104e-06
TIGIT	7.82277394594409e-06
JAK1	7.82245064642532e-06
TPMT	7.82180895989497e-06
TP53INP1	7.82100321809976e-06
GALT	7.82080667284865e-06
LINC02604	7.8189575421336e-06
RB1CC1	7.81809643178582e-06
WRNIP1	7.81807532313457e-06
PSMC3	7.81796691495099e-06
CEP164	7.81791654467575e-06
ANKRD13C-DT	7.81781787093171e-06
CLECL1P	7.817366821898e-06
RRP15	7.81697146365279e-06
ATXN1	7.81686764442188e-06
PIWIL4	7.81663849877195e-06
ALG10B	7.81613425802774e-06
FRS2	7.81530364652112e-06
MICAL1	7.81465044527465e-06
PTK2B	7.81455657364283e-06
ADPRH	7.81445816443589e-06
DEPDC7	7.8140659236069e-06
RAPGEF1	7.81365890157583e-06
DIAPH1	7.81363146393223e-06
POMZP3	7.81320808524186e-06
ETNK1	7.81213230184862e-06
NECAP1	7.81193607462171e-06
REXO4	7.81173506553738e-06
ZNF362	7.81077981604818e-06
F13A1	7.81058705132882e-06
IBA57	7.81050334393875e-06
DDX55	7.80977108197371e-06
MDFIC	7.80959351317722e-06
TMEM141	7.80927014146849e-06
RAB3IL1	7.80906346356331e-06
RPS13	7.80889641026796e-06
ZNF107	7.80844415275215e-06
ZHX2	7.80679020719528e-06
NDUFB2	7.80542727350861e-06
ZNF385D	7.8054088377091e-06
ATAD3A	7.80535399153065e-06
LACTB2	7.80441225432642e-06
COL4A1	7.80262329123997e-06
CACNA1E	7.80249178466281e-06
DTX2	7.80164102471495e-06
C10orf88	7.80111804782043e-06
OPN3	7.80035375900926e-06
DNAJB13	7.80002671510477e-06
RHOG	7.79869592365988e-06
CHRAC1	7.79832885288615e-06
B4GALNT4	7.79690542147357e-06
POR	7.79441744721004e-06
FAM131B	7.79438520664453e-06
RPN1	7.79415862382853e-06
CHPF2	7.792690418074e-06
GIMAP7	7.79242134936959e-06
MRPL23	7.79148880266311e-06
TRDMT1	7.79091430386291e-06
BTNL9	7.78843415785956e-06
IFITM2	7.78837115910579e-06
ITK	7.78743772020581e-06
ETF1	7.78604737468455e-06
A3GALT2	7.78379418396973e-06
DYNLT5	7.78351917696791e-06
C3AR1	7.78346726339973e-06
NODAL	7.78260049085832e-06
LPAR1	7.78128341184201e-06
PEX6	7.77996076455837e-06
SNRNP35	7.77986218845036e-06
ERAP1	7.77919165731723e-06
THEM4	7.77832936403206e-06
PPIA	7.7781475737919e-06
NDST2	7.77733678840178e-06
NAALADL1	7.77702495644988e-06
HOXA3	7.77619651028349e-06
PRKRIP1	7.77560489740619e-06
ARHGEF39	7.77509026233876e-06
B3GAT1	7.77472230086165e-06
FAM50B	7.77437856742431e-06
SKAP2	7.77431696956002e-06
CACHD1	7.77268611532483e-06
HOXA2	7.77264635883839e-06
PHKG1	7.77220670357721e-06
CAND2	7.77186172749812e-06
SACM1L	7.77177831733466e-06
HOXA1	7.77109736885519e-06
KRTAP5-9	7.77092787765634e-06
ADORA1	7.77051405680258e-06
SGTB	7.77037014462944e-06
UBAP2L	7.76903269881801e-06
ABTB2	7.76870083342118e-06
MAPKAPK5-AS1	7.76820177068965e-06
SLC35C1	7.7673324147151e-06
PRKAG1	7.7668155058064e-06
DNA2	7.76584692262158e-06
SUMF2	7.76478665521759e-06
CCNB1IP1	7.76467885290409e-06
PPP6C	7.76341758895239e-06
SLC35E3	7.75992462051879e-06
RTP4	7.75851752573952e-06
SPRN	7.75839114655534e-06
CHST11	7.7576496851381e-06
RPS3	7.75761700576796e-06
TRIM41	7.75704752639279e-06
DELE1	7.75673114936019e-06
HSPH1	7.75552543513235e-06
GOLGA7B	7.75242081541878e-06
ZCWPW1	7.75088680927479e-06
ATP5MG	7.75085939152815e-06
KAT6A	7.75046075199668e-06
TOMM70	7.74912610570757e-06
PRXL2B	7.74904596410046e-06
LAX1	7.74861178746323e-06
DIP2B	7.74840458736334e-06
CCSAP	7.7467036432925e-06
LIX1L	7.74664338623818e-06
APBB1IP	7.74661811566081e-06
PSIP1	7.74526307184348e-06
NMNAT3	7.74505095841088e-06
HCG20	7.74346116043065e-06
SH3BGRL3	7.74258663100696e-06
SBNO1-AS1	7.74196052706467e-06
LINC02757	7.74184697621426e-06
CEP19	7.74140350056034e-06
SCGB3A2	7.74025823046655e-06
FAM174A	7.74020677851209e-06
DPYSL4	7.73909052886178e-06
LRRC56	7.73849464143561e-06
CORO1C	7.73720071466775e-06
FCN1	7.73701291024061e-06
CDH23	7.73680098299e-06
EIF3F	7.73673836531712e-06
DDIAS	7.735984219547e-06
WTAP	7.73520999849944e-06
GATD1-DT	7.73510583729619e-06
BIRC3	7.73490219517868e-06
DEFA3	7.73474725202466e-06
CD274	7.73429459521883e-06
EEIG1	7.7335150599281e-06
GAL	7.73316584053484e-06
IQGAP2	7.73308485147323e-06
APAF1	7.73211086435415e-06
CTSF	7.73043986482429e-06
LMNA	7.72992978596716e-06
IQCG	7.72898983477229e-06
FAM167A	7.72883607371462e-06
IFITM3	7.72687205454365e-06
GPR84	7.72612312411521e-06
MFSD13A	7.72609284620394e-06
MCUR1	7.72450643842868e-06
CCR6	7.72387540450587e-06
ZCCHC8	7.7229745176359e-06
AGAP6	7.72253442282956e-06
RRAGD	7.72173296132695e-06
FOXC1	7.72029690188963e-06
SYTL1	7.71954694535085e-06
RNF182	7.7190123040345e-06
DPF2	7.7176876447685e-06
TAB2	7.71763903250995e-06
ZKSCAN4	7.71631978849007e-06
OVGP1	7.71445166021497e-06
SCML4	7.71422816969214e-06
LRP12	7.71401948305674e-06
ATL3	7.71259750282706e-06
TPM2	7.71138331625776e-06
UBQLN1	7.71081560627128e-06
COLQ	7.71077846559333e-06
MTPN	7.70916449944824e-06
GLYCTK	7.7082192242231e-06
PLEKHA6	7.70762437050253e-06
NME7	7.70749130414436e-06
TNIK	7.70703650475967e-06
GXYLT1	7.70677721851228e-06
C1RL	7.70626558003133e-06
FOXJ2	7.70557434281599e-06
LINC03020	7.70541457349546e-06
POC5	7.70446129164646e-06
GCLC	7.70423312120428e-06
PLAGL1	7.70401857245536e-06
MTUS1	7.70290076053698e-06
HCG9	7.70271972528115e-06
SLAMF8	7.70245378447326e-06
RELT	7.70217624589998e-06
FBRSL1	7.70190099760823e-06
RNF187	7.70178879292517e-06
AMACR	7.7014435820489e-06
MRPL36	7.70051519860481e-06
EPB41	7.70030515203368e-06
ATG10	7.69845195917923e-06
PSAP	7.6968125782401e-06
JMY	7.69602447819641e-06
MCM9	7.6947453881947e-06
METTL18	7.69462101407903e-06
PTPA	7.69307705378891e-06
H1-6	7.69303253297109e-06
UBA7	7.69288005017725e-06
TTF1	7.69247353929606e-06
GK5	7.69024852027358e-06
RSRC1	7.68946405086634e-06
CHN2	7.68824282000015e-06
GIMAP6	7.68795600762861e-06
MFSD14B	7.68780899596353e-06
ZNF212	7.68777990388151e-06
TMEM51	7.687578899692e-06
SMAGP	7.68713573001436e-06
SLC35A4	7.68661389250061e-06
NSMF	7.6865288558507e-06
PPP2R1B	7.6861399138337e-06
TRMT112	7.68611018174102e-06
LIMD1	7.68589227535652e-06
TRMT10B	7.68549249794826e-06
HTATIP2	7.68544975262488e-06
SEPTIN7-DT	7.68530480768744e-06
KHDRBS2	7.68526834593289e-06
TTC34	7.68460855174296e-06
PAAF1	7.68179345168388e-06
FUT7	7.67860344554406e-06
DDX39B	7.67859897434383e-06
PCDH1	7.67758761372594e-06
MAF1	7.67732957890301e-06
INTS4	7.6766746056124e-06
SAMD12	7.67651247729508e-06
INTS11	7.67624747343062e-06
HVCN1	7.67540481114979e-06
LINC00398	7.67533216231762e-06
CLEC4A	7.67529957790297e-06
PGM1	7.67489688176639e-06
IGSF9B	7.67414597017517e-06
CARD11	7.67383914539561e-06
MTRFR	7.67360904338789e-06
TIMM23B	7.67333836153263e-06
RMND5B	7.67309433129273e-06
SERINC1	7.6730373054642e-06
VPS13D	7.67293477647331e-06
YRDC	7.67234088561754e-06
CCDC69	7.67176594189706e-06
JAKMIP3	7.67168690518219e-06
BRAT1	7.67112288831333e-06
ENG	7.67037208252129e-06
SLC46A2	7.66900329150377e-06
ATF6	7.66651803842449e-06
HSPA4	7.66648176140573e-06
PCCB	7.66511446537253e-06
DHDDS	7.66426007015407e-06
CNOT2	7.66343367484839e-06
PAK1	7.66271685398506e-06
BCL2L15	7.66157718160501e-06
MRPL20-DT	7.66094850331528e-06
MSC	7.65990273152041e-06
GFRA2	7.65958236407841e-06
CNPY4	7.65774907428359e-06
PPIP5K2	7.65750687542222e-06
LINC00865	7.65654086240605e-06
RASSF7	7.65480139776873e-06
LAMC1	7.65456860265615e-06
ABCD3	7.65447677189782e-06
PHPT1	7.65441584433012e-06
SNAPC4	7.65404494256378e-06
AP3M2	7.6539795349425e-06
TRIM68	7.65240215931962e-06
DPM2	7.65218398510831e-06
MEGF9	7.6500010853655e-06
GRPEL2	7.64922459845061e-06
WDR5	7.64894712152083e-06
PLEKHA2	7.64780147288229e-06
ATRIP	7.64705770718e-06
CFAP45	7.64523660531243e-06
IFITM1	7.64443621729622e-06
RHOU	7.64373267617931e-06
CORT	7.64314197225763e-06
PITRM1	7.64290076126918e-06
CLSTN3	7.64136376275071e-06
SLC1A7	7.64067154107987e-06
RPUSD3	7.64015005741109e-06
VSIR	7.63957008833115e-06
PSMD9	7.63927890958444e-06
STK24	7.63904198910931e-06
COX14	7.63897188978403e-06
RSPH3	7.63859252295312e-06
ZDHHC2	7.63707811500238e-06
SNX16	7.63681041165041e-06
ST3GAL3	7.63657433677791e-06
MTOR	7.63538455510413e-06
NCAPD3	7.63533510519481e-06
CD1E	7.63470500874142e-06
EML3	7.63407009689473e-06
ZBTB8OS	7.63387572820384e-06
DNAI7	7.63340802398681e-06
P4HTM	7.6320229772198e-06
CDKN2AIPNL	7.62904788177204e-06
RNF19A	7.62884762782777e-06
ADAMTS13	7.6277775174639e-06
OSBPL11	7.62743999397795e-06
MST1R	7.6269980437798e-06
FXYD6	7.62698811720289e-06
FAM83A	7.62684516197862e-06
AGAP9	7.62673911234347e-06
NBN	7.62651102637674e-06
ASCL2	7.62649181522271e-06
GHITM	7.62560190973976e-06
CMSS1	7.62547056856382e-06
TMEM106B	7.62517396461887e-06
IDO1	7.62490404329189e-06
ARGLU1	7.6239087886358e-06
FOXI1	7.62378822797677e-06
TAGLN2	7.6217344432084e-06
TOR3A	7.62148246251987e-06
SMN2	7.62148121305364e-06
CCDC15	7.62079483227462e-06
RHOA	7.62032758043762e-06
ZNF26	7.61930570768984e-06
CFAP70	7.6184771140216e-06
PCGF5	7.61825164176152e-06
OR52N4	7.61825124291195e-06
VKORC1L1	7.61764722856406e-06
TMEM119	7.61697456490213e-06
TESMIN	7.61582609815387e-06
ZNF589	7.615534284201e-06
TNK2	7.61548662796369e-06
GLT1D1	7.61423022363234e-06
CCDC3	7.6125124550304e-06
PHRF1	7.6124582587875e-06
C12orf60	7.61243960853558e-06
TBC1D7	7.61206824003611e-06
RASA4B	7.61107061452586e-06
ERP27	7.61083154422958e-06
PPFIBP2	7.61051826827979e-06
ST3GAL1	7.60912195726138e-06
MADD	7.60894440117183e-06
LTA	7.60890703953016e-06
ALDH8A1	7.6086957292608e-06
PGAM1	7.6086729049062e-06
BAG6	7.60820825662626e-06
RNASE2	7.60801231648289e-06
QSOX1	7.60693942672001e-06
DDX59	7.60680820959076e-06
ZNF660	7.60570543445313e-06
VPS29	7.60569846156545e-06
GSN	7.60512861345579e-06
FAM185A	7.6050125205828e-06
WDR6	7.60374304963861e-06
CLEC4E	7.60331860172151e-06
PANK4	7.60325715288827e-06
GPD1L	7.60295026444296e-06
UNC5B	7.60285620520849e-06
CRAT	7.6022787141989e-06
SFXN3	7.60160639373856e-06
YWHAZ	7.60091263661488e-06
ELOA	7.60076431529294e-06
CIMAP2	7.60045099722069e-06
PEBP1	7.59894633052749e-06
SP1	7.59838686061189e-06
SOAT2	7.59825945107234e-06
C2CD5	7.59733580495354e-06
FGD3	7.5966240273711e-06
RSPH9	7.59657744606422e-06
MAPK8IP1	7.59618143774107e-06
AGPAT4	7.59606728934845e-06
WBP4	7.59398025734458e-06
STK33	7.593761501952e-06
EVA1B	7.59225216365072e-06
SLC4A8	7.59124181980668e-06
ZNF282	7.58930057711199e-06
ZDHHC17	7.58903616149045e-06
OR2W3	7.58744125536267e-06
GPAA1	7.587192061956e-06
TAPBPL	7.58634821440096e-06
STIM1	7.58605269119034e-06
FUT10	7.58436820470344e-06
XCL2	7.5843420714614e-06
HUS1	7.58366184901909e-06
IKZF1	7.58289840935316e-06
SLC13A4	7.58244442556048e-06
DUSP4	7.58143706490536e-06
KLRC4	7.58111418418093e-06
FOXQ1	7.57988693185749e-06
SQSTM1	7.57739590102645e-06
ISCA1	7.57533722993105e-06
TMEM38B	7.57372951111407e-06
CCT6A	7.57363635324351e-06
FKBPL	7.57357054958341e-06
USP47	7.57259114373089e-06
ASNS	7.57061810351224e-06
ZBTB47	7.57037297294703e-06
PARP14	7.56886844148664e-06
PLAAT3	7.5677435380045e-06
LY86	7.56672269372863e-06
PARS2	7.56658082312805e-06
WARS2	7.56462618129793e-06
FIGNL1	7.5638314474042e-06
COL17A1	7.56328894166648e-06
HDHD3	7.56270387436534e-06
EPHX4	7.56165670113903e-06
DZIP3	7.56141945762427e-06
PYCR2	7.56092025154647e-06
PROZ	7.55893997336607e-06
RAD52	7.55879198640586e-06
TXN	7.55527647827201e-06
XRCC2	7.55426630407594e-06
TMEM126B	7.55416108576441e-06
BEND7	7.55411035062155e-06
NADK2	7.551860090405e-06
C12orf43	7.55174119532343e-06
NSUN6	7.55161260062585e-06
SH2D1B	7.55156030726192e-06
VIPR1	7.55112415313024e-06
PRG2	7.54993293560254e-06
FAM151B	7.54993159565047e-06
PRKAB2	7.54867764355204e-06
BTN3A1	7.54828553635967e-06
ZNF140	7.54700695579269e-06
SRA1	7.54612976241708e-06
GAP43	7.54588133547801e-06
SWINGN	7.54547930449204e-06
NNT	7.54531823254819e-06
SKIC3	7.54485986326878e-06
CEP85L	7.54437990570933e-06
SIPA1	7.54421117791868e-06
PMF1	7.54363675520087e-06
ZNF16	7.54358149254367e-06
TMEM158	7.54338554467875e-06
PSRC1	7.54235191112838e-06
NAPEPLD	7.54228816752616e-06
TSPYL1	7.54164825050725e-06
NDUFB5	7.54048478755357e-06
NUP58	7.54027804918534e-06
TOMM6	7.5376741345824e-06
SERPING1	7.53744632574521e-06
PDZD7	7.53649471529515e-06
RGS3	7.53643133036328e-06
PODN	7.53598275730231e-06
MAPK8	7.53483628746099e-06
ATAT1	7.53428535643753e-06
NAA40	7.53408667062226e-06
TMEM42	7.53394979603237e-06
NSUN5	7.53320934988607e-06
MDM4	7.53269459157154e-06
ZNF33B	7.5318809494611e-06
SRPK1	7.53130499511772e-06
WRAP73	7.53075321998834e-06
C4A	7.53065394649913e-06
PSMD2	7.53019111782572e-06
JARID2	7.53003449332215e-06
SVIL	7.52954274979225e-06
H4C8	7.52932308463835e-06
RAMP3	7.52862895549555e-06
C9orf72	7.52852304668462e-06
VCL	7.52835699888137e-06
TMEM45A	7.52832565683686e-06
DERL1	7.52817171757497e-06
LAT2	7.52621414324481e-06
UFSP1	7.52617143615531e-06
WDTC1	7.52414608348425e-06
SF3B2	7.52376963225954e-06
STN1	7.5214345477187e-06
GAPT	7.52139895495165e-06
ECE1	7.52090000426591e-06
MIOS	7.51987469913974e-06
RAB20	7.51980959444733e-06
SUCNR1	7.51923286759708e-06
TMED9	7.51759963709709e-06
TMPRSS13	7.51700233136286e-06
MTFR1L	7.51606574431046e-06
CKAP2	7.51537065657375e-06
NKTR	7.51535104173467e-06
WBP1L	7.51461949119174e-06
COG6	7.51429053329412e-06
POGZ	7.51268715221486e-06
USP15	7.50983051817396e-06
SHOX2	7.50949558002385e-06
ITIH3	7.50939834324165e-06
TNFRSF25	7.50936912256663e-06
MICU3	7.50889558427337e-06
MYBPC3	7.50835322013213e-06
NCKIPSD	7.50792470241712e-06
FAM86C1P	7.50615988767738e-06
SSC4D	7.50502923640713e-06
COPG2	7.5017144240813e-06
HOXA5	7.50091925048267e-06
KIFC2	7.50054238539018e-06
PRPF38B	7.50041620429039e-06
RNF7	7.49793524222537e-06
TMEM89	7.49695118753167e-06
CHST13	7.49581241182548e-06
PLCH2	7.4955772365521e-06
APOLD1	7.49249547485882e-06
STAMBPL1	7.49230170222471e-06
GOLPH3-DT	7.49226828180602e-06
SUOX	7.49102312692029e-06
SUPV3L1	7.48994291375714e-06
SLC9A3	7.48991642563546e-06
SNRPF	7.48930519784352e-06
HLA-G	7.48899878868877e-06
RAD21	7.48834425181518e-06
ASF1A	7.48753708984506e-06
FAM193B	7.48697630256854e-06
BTN3A2	7.48530095447106e-06
LINC02390	7.48339139428817e-06
ACY3	7.48274340413774e-06
IKBIP	7.48218142248629e-06
SLC25A25	7.48181814942225e-06
C11orf54	7.48175780027786e-06
CHI3L2	7.48085871130397e-06
SFSWAP	7.47946254618601e-06
GCN1	7.47917094794799e-06
CHPT1	7.47630014399429e-06
KCNAB2	7.47626782609907e-06
BBS9	7.4759926280394e-06
ZNG1A	7.47579720427283e-06
NUTM2A	7.47570906305235e-06
BSND	7.47570868843929e-06
C4B	7.47558298700544e-06
ASAP1	7.47495655395556e-06
NUTM2E	7.47472204719392e-06
ARHGEF19	7.4746940513783e-06
PTK7	7.47451180123154e-06
SLA	7.47377922662919e-06
C8B	7.47368888196594e-06
GPN2	7.4729481750713e-06
SURF6	7.47272882992231e-06
CMKLR1	7.47243544086664e-06
DEGS1	7.47235259809361e-06
FHL3	7.47168274697685e-06
HIKESHI	7.4713097803909e-06
H2BC7	7.47098333410675e-06
PEX5	7.47089741502455e-06
DYRK4	7.47029621591027e-06
RCC2	7.47013951315858e-06
TRPV4	7.46913748875668e-06
AKR1C1	7.46906653850189e-06
BUD23	7.46893943942377e-06
DRAM1	7.46839869781636e-06
NME6	7.46807925428377e-06
ST14	7.46755485926671e-06
CAVIN3	7.466665413366e-06
OSGIN2	7.46661597492717e-06
FHIP2A	7.46591573334235e-06
STYK1	7.46586738726622e-06
GCSAM	7.46542055389109e-06
RPS18	7.46531817912952e-06
GSTM3	7.46407404259409e-06
GTF2E1	7.46397482861222e-06
SLC2A14	7.46357934653477e-06
C1orf74	7.46318885410518e-06
MRPL48	7.46258684599016e-06
FAM87B	7.46029386571426e-06
ZNF517	7.46021893151075e-06
THEMIS2	7.46019876503078e-06
ZBTB38	7.45964341007874e-06
GSTM1	7.45930433288918e-06
RSU1	7.45673894308515e-06
IFNGR1	7.45571679156662e-06
SLC35G5	7.45498634206064e-06
TRPT1	7.45491083208136e-06
DCLRE1C	7.45474661966954e-06
CD109	7.454547699711e-06
ZNHIT6	7.45286200503454e-06
ITIH2	7.45240984856345e-06
ZBTB40	7.4521341817759e-06
DOCK7	7.4519175976809e-06
MRPS33	7.45072232908626e-06
AP3M1	7.450577862945e-06
CIP2A	7.44993808697127e-06
PCM1	7.44869376265011e-06
AGER	7.44813441004983e-06
RPS26	7.44773379198977e-06
TMEM252-DT	7.44765962395967e-06
NFE4	7.44668840188807e-06
RNASET2	7.44661550020096e-06
NFRKB	7.44635072521704e-06
EED	7.44557344792365e-06
LINC02860	7.44461384153624e-06
PTP4A3	7.44453695309465e-06
PAM	7.44387202798351e-06
