GeneNames	Score
GMDS-DT	6.56032050688716e-06
FUT11	6.55999152448799e-06
IRAK1BP1	6.55958825937663e-06
ZNF501	6.55951959040922e-06
NEFL	6.55919756511151e-06
WDR37	6.55919487631085e-06
GLYCTK	6.55901150649187e-06
PGGT1B	6.55896909772592e-06
LINC01337	6.55844169238632e-06
MOSPD3	6.55819552938685e-06
PPP6R3	6.55809414580988e-06
RBM8A	6.55801090697318e-06
NUDT18	6.55791710930797e-06
PITRM1	6.55786516145517e-06
TTC12	6.55738177672734e-06
FAM20C	6.55715536442296e-06
ATAD3A	6.55705793737246e-06
REXO4	6.55704830134428e-06
ARRDC1	6.55682379342128e-06
PARP4	6.556768449366e-06
AGAP3	6.55668087731792e-06
PSIP1	6.55665990526373e-06
ATM	6.55656880639805e-06
TYW1	6.55651393912974e-06
BICD2	6.55633971903457e-06
CDKN2A	6.55629798264487e-06
TNIP1	6.55625735499008e-06
ADAT2	6.5562561769057e-06
NR1H3	6.55610217058103e-06
TBC1D9B	6.5560930312939e-06
NDUFB2	6.55581822254658e-06
ACAD9	6.55571627502128e-06
IFFO1	6.55571254412713e-06
GSK3B-DT	6.55548866250874e-06
ARHGAP26	6.55526796423542e-06
FARP1	6.55526535652162e-06
FHL3	6.55510444817066e-06
LSP1	6.55493047834678e-06
CLSTN3	6.55444090424977e-06
BMAL1	6.55428688607823e-06
IL20RB	6.55421054218444e-06
MEST	6.55417959103214e-06
KDM7A	6.55417664029561e-06
FAM76B	6.55385967128141e-06
ARMH1	6.55371550420272e-06
RNPEP	6.55362674395231e-06
BRAT1	6.55352437403407e-06
PAN3	6.55340389627153e-06
CDK13	6.55320106889794e-06
FAM216A	6.55312555358859e-06
ZSCAN9	6.55254137723821e-06
ANKRD13C-DT	6.55250917456116e-06
ZNF398	6.55220068338556e-06
IGSF9B	6.5520149065148e-06
PILRB	6.55189275446099e-06
PTGES	6.55151422164387e-06
DIAPH1	6.55093031459386e-06
GREM2	6.55090760162038e-06
CD14	6.55062551970994e-06
FOXQ1	6.55027415218684e-06
CREM	6.55014002618054e-06
PTGDR2	6.55003955887928e-06
ZNF212	6.54991114353282e-06
INSIG1	6.54978372052107e-06
PP2D1	6.549712591639e-06
ANKRD22	6.54949386527472e-06
LMTK2	6.54856797427884e-06
HEBP1	6.54841744167656e-06
PDZD7	6.54794963089714e-06
CCDC180	6.54772221896462e-06
GALT	6.54769889110734e-06
RPA2	6.54757649372697e-06
SELENOK	6.54755874313539e-06
PTGS1	6.5473851465161e-06
TRMT112	6.54680043380671e-06
PAG1	6.54676744201411e-06
LINC00623	6.54673612229515e-06
CLIC4	6.54641234599492e-06
LZTFL1	6.5463642105157e-06
PFKFB3	6.54605366446356e-06
GGH	6.54594146329764e-06
CCNA1	6.54579130215958e-06
SCCPDH	6.54534255977348e-06
CKAP2-DT	6.54502473427203e-06
GMPPB	6.54494136155532e-06
PHRF1	6.54483946347919e-06
UBA7	6.54478132247628e-06
CNTNAP2	6.54475675885919e-06
MMUT	6.54463444893493e-06
PDE1B	6.54455388926525e-06
GNMT	6.54432832960993e-06
FGD2	6.54424828216768e-06
HEG1	6.5439772271327e-06
FRA10AC1	6.54385310646466e-06
LPGAT1	6.54353219483901e-06
C1orf226	6.5434855953978e-06
SLC18B1	6.54326660256399e-06
WDR55	6.54224569626254e-06
MPC1	6.5422408461589e-06
CCSAP	6.54215852798774e-06
TMEM89	6.5420408828715e-06
CFAP97D2	6.54187767764374e-06
ORAI1	6.54187243570541e-06
CARD9	6.54162087101506e-06
CPTP	6.54152461760782e-06
TBRG4	6.5412850931018e-06
USP49	6.5411978821981e-06
COL23A1	6.54095722497538e-06
TYW1B	6.54093099595039e-06
SIGIRR	6.54030236390154e-06
B4GALT7	6.54012006382037e-06
TACR2	6.53908513409743e-06
POMZP3	6.53900444288399e-06
TAF2	6.5385432294597e-06
FIRRM	6.53789678004467e-06
CHRAC1	6.53775692652956e-06
UBAP2L	6.53773697961373e-06
CCR5	6.53761196257317e-06
MAPK8	6.53751797521026e-06
NDUFA9	6.5374702816628e-06
KRT79	6.53744693918627e-06
PRDM4	6.53674100298655e-06
KDM5A	6.53657629802908e-06
ZNF695	6.5361677491109e-06
NDUFS5	6.53594502021614e-06
PTK7	6.53593767654947e-06
SLC35B3	6.53557559436907e-06
SLC35E3	6.53498940650118e-06
ST8SIA4	6.53484103367283e-06
PPIL4	6.534088097941e-06
LAX1	6.53395027912679e-06
DTX2	6.53349703959425e-06
SEC16A	6.53335338201352e-06
TMEM132D	6.53310642618823e-06
HLA-C	6.53268594086812e-06
CFAP70	6.5323048289329e-06
SLC8B1	6.53217602628596e-06
IVNS1ABP	6.53201609523558e-06
RSPH9	6.53192435881124e-06
POPDC2	6.53184282580256e-06
TAP1	6.53164727441456e-06
WDR6	6.53135091634014e-06
WDR5	6.53074589331972e-06
CCDC183	6.53062025194166e-06
ADAMTS2	6.530344071437e-06
TRIM35	6.53029384716532e-06
KRTAP5-9	6.53009709766773e-06
ALS2CL	6.52994800723813e-06
CUL1	6.52982157178937e-06
LRFN4	6.52952052261444e-06
NPHP4	6.52917022456521e-06
TTF1	6.52891399867e-06
KLRC3	6.5286883571459e-06
PRPF4	6.5286587663732e-06
TKT	6.52854552260341e-06
CHRNA2	6.52839507355034e-06
GK5	6.52821703402291e-06
CREG1	6.52817863957643e-06
ATRIP	6.52803903686059e-06
IL10	6.5278087496645e-06
TBL2	6.52763732506687e-06
INTS5	6.52741022697193e-06
EMB	6.52728289297263e-06
CRYGS	6.52710023584033e-06
BSPRY	6.52704007619625e-06
DYNC1LI1	6.52646427182552e-06
BMP1	6.52642002175409e-06
STT3B	6.5262393559138e-06
STRIP1	6.52615394744592e-06
MASTL	6.5260839802968e-06
CLCN6	6.52567611749319e-06
RPN1	6.52563670576432e-06
PTER	6.52556195737135e-06
RNF32	6.52492859027557e-06
ADAMTS13	6.52453949991064e-06
MAF1	6.52432905465129e-06
RPL32	6.52414934003404e-06
MAPK13	6.52409648719412e-06
LINC02757	6.5238724420897e-06
C1RL	6.52383825987653e-06
HOXA4	6.52367541772838e-06
PODXL2	6.52319438362376e-06
GPAT4	6.52288025007204e-06
TRIM4	6.52266369043035e-06
ACTR1A	6.52249251051248e-06
JAKMIP3	6.52246978107045e-06
PEX6	6.52230089305736e-06
THEM4	6.52219330904917e-06
FAM3D	6.52203040149278e-06
LRP12	6.52198878263976e-06
MTRFR	6.52170161925591e-06
ASIC3	6.52167094741071e-06
GIN1	6.52159997232079e-06
BIN3	6.52157301760669e-06
CCAR2	6.52138791844366e-06
YIPF1	6.52136178831612e-06
THEMIS2	6.52111982741905e-06
ISOC1	6.52073693860191e-06
PPFIBP2	6.52040836601446e-06
WASF2	6.52037301346982e-06
ARHGEF7	6.52004577119687e-06
ZNF33B	6.51981901823389e-06
EEIG1	6.51946589868668e-06
PHC1	6.51942033391388e-06
ENG	6.51901318414594e-06
CORT	6.51869225433479e-06
BCL2L15	6.5182479227332e-06
NTPCR	6.51813656960664e-06
OS9	6.51753659574122e-06
ATOX1	6.51742752969275e-06
MPZ	6.51732729030143e-06
LEPR	6.51695910870617e-06
SLC48A1	6.51687473763606e-06
CAB39L	6.51648373145755e-06
H1-7	6.51643302965773e-06
SCAMP3	6.51640089625868e-06
JMY	6.51589255394312e-06
COPG2	6.51587211532236e-06
SWINGN	6.51580492183615e-06
IQCB1	6.51566577927708e-06
PSMG3	6.51565020849712e-06
RCBTB1	6.51514079163328e-06
SFXN3	6.51508089437645e-06
OR52N4	6.51499541469161e-06
LINC02470	6.51487870547579e-06
SLC25A51	6.51455171982739e-06
CTBS	6.51398794575311e-06
ZDHHC21	6.51388140171381e-06
NFKBIL1	6.51291017192854e-06
IL11RA	6.51255799042079e-06
ADSS2	6.51241139660733e-06
ARHGEF10	6.51239419619037e-06
CARS1	6.51237778074706e-06
KLRC4	6.5121325199774e-06
CNTNAP3	6.5121081857314e-06
FRY	6.51209508397754e-06
CHI3L1	6.51198878163895e-06
MCMBP	6.51141913342988e-06
EMC1	6.51122491891895e-06
JARID2-DT	6.51103739947704e-06
MIER1	6.51100963496211e-06
TMEM53	6.51082476573968e-06
AMACR	6.51070715881335e-06
ZBTB47	6.51064121830211e-06
NMNAT3	6.51062020659518e-06
CDC26	6.51045499198034e-06
ERICH1	6.51036340354334e-06
ETNK1	6.51003743285535e-06
MFSD13A	6.50994762696401e-06
ZP3	6.5096597868104e-06
ZXDC	6.50958302187132e-06
HCG20	6.50899049519589e-06
HES1	6.50898803936082e-06
IP6K2	6.50864582821774e-06
ZDHHC2	6.50847317637616e-06
FOXC1	6.50830276541511e-06
GCLC	6.50813402604787e-06
SUMF2	6.50801495353264e-06
SFSWAP	6.50801054891619e-06
CUBN	6.5075787904879e-06
RPS18	6.50744164944565e-06
NFRKB	6.50692776747034e-06
SPART	6.50662749807298e-06
BIRC3	6.50637807561e-06
CALHM6	6.50622521226582e-06
SBNO1-AS1	6.50615188673261e-06
CDCP1	6.50614244428289e-06
KIF21B	6.50609742823163e-06
HLA-DOB	6.50557499497396e-06
METTL6	6.505536024792e-06
CHPF2	6.50547162801938e-06
CFAP45	6.50517929009065e-06
FCGR2B	6.505068665936e-06
OPN3	6.50506068767279e-06
SNAPC4	6.50502747537988e-06
FAM185A	6.50481231112701e-06
PLCL2	6.50459690104366e-06
BMPR1A	6.50425840702275e-06
UFSP1	6.50416544128133e-06
LINGO2	6.50408794523394e-06
ICMT	6.50401531379122e-06
ABTB1	6.50393369904754e-06
CCNL1	6.50367576556062e-06
DNA2	6.50363802908666e-06
WDR41	6.50363616421779e-06
PCM1	6.50341060363979e-06
ADORA3	6.50322931638586e-06
DPYSL4	6.50307632584556e-06
GTF2H2C	6.50267911995507e-06
LY86	6.50243752050511e-06
RNF19A	6.50242073279475e-06
RECQL	6.50205644493897e-06
HCLS1	6.50194685063684e-06
FAXDC2	6.50181434573183e-06
DISC1	6.50174471471317e-06
PDE8B	6.50169502637761e-06
AIM2	6.50127973047493e-06
MCM9	6.50116489860357e-06
KIF5B	6.50065894230394e-06
TMEM9	6.50061856881005e-06
SLC37A2	6.500592429296e-06
CA13	6.50036961950254e-06
TSPAN32	6.50009062804498e-06
MDM2	6.49999312133381e-06
S100A1	6.49997773168381e-06
CCDC15	6.49997374603213e-06
SIGMAR1	6.49986225980927e-06
EML3	6.49980624007117e-06
HBS1L	6.49964931135287e-06
ST14	6.49958475407378e-06
TMEM60	6.49954989980375e-06
PPP1R11	6.49918402770953e-06
RIOK1	6.4991636623831e-06
ARL11	6.49892428188577e-06
ARHGEF19	6.49868609035389e-06
MARVELD1	6.49844492925114e-06
P2RY2	6.49825025543557e-06
KDELR2	6.49823932142108e-06
AIFM2	6.49823023802015e-06
SLC9A3	6.49773077254308e-06
CNTRL	6.4976912886963e-06
CLIC3	6.49735165609238e-06
NUTM2E	6.49679905615292e-06
C9orf72	6.49673592367809e-06
PIP4K2C	6.49665497675926e-06
MRPL20-DT	6.49640262519537e-06
ELOA	6.49625874193357e-06
ZNHIT6	6.49602372902593e-06
ZNF365	6.49594111150946e-06
LRRC8B	6.49583289095506e-06
TRMT10B	6.49581518777628e-06
SPDYC	6.49580730950906e-06
MEIKIN	6.49565457926399e-06
CCDC77	6.49556621585072e-06
GOLGA7	6.49544730747083e-06
VPS29	6.49540347727681e-06
COG6	6.49501356048842e-06
GORAB	6.49489158016901e-06
ANAPC15	6.49483721531724e-06
ISCU	6.49470973742584e-06
FGFR1	6.49459615500429e-06
NDUFS8	6.49457013341148e-06
CSGALNACT2-DT	6.49381924333443e-06
VIPR1	6.49357595513124e-06
C1orf159	6.49321981139105e-06
STK32C	6.49315735756892e-06
ANKRD10	6.49261105378869e-06
CDKN2AIPNL	6.4922033680803e-06
SIRT4	6.49192325516003e-06
CCDC71	6.4916833196967e-06
PHPT1	6.49167762136973e-06
NUDT16	6.49158686646995e-06
NUTM2B	6.49146005651237e-06
CCR6	6.49126781026499e-06
STX2	6.49119406888751e-06
CZIB	6.49105582588277e-06
MICU3	6.49095083940052e-06
ALOX5AP	6.49087778619946e-06
PLPP6	6.49067848677033e-06
ITLN2	6.49063106546585e-06
FADD	6.49002194465409e-06
CHD7	6.48982729926199e-06
SLC22A23	6.4895721319322e-06
SMAGP	6.4892569134193e-06
GIMAP7	6.48894262966172e-06
SENP5	6.48885375452901e-06
PAQR8	6.4887237783115e-06
POGLUT1	6.48867161355418e-06
INTS11	6.4885425921253e-06
SOAT2	6.4884477780974e-06
TIGIT	6.48841157652429e-06
NFE4	6.48816844625209e-06
UTP23	6.48806456021339e-06
TOMM7	6.4876283605059e-06
IPCEF1	6.48750046681833e-06
FAM50B	6.48741452878698e-06
CHIT1	6.48714953881915e-06
RRAGD	6.48710272558675e-06
PPP2R1B	6.48701087535992e-06
RWDD1	6.48697557606524e-06
FCER1A	6.48691774452901e-06
ZC3H12C	6.4869083070195e-06
PANK4	6.48687437895682e-06
SP4	6.48674052439939e-06
NCAPD3	6.48671688494989e-06
CD9	6.48642877310086e-06
C10orf88	6.48635783588493e-06
MSRA	6.48618371869663e-06
MS4A6A	6.4861794063589e-06
ATP8B2	6.48613387490683e-06
ACACB	6.48593575992689e-06
LINC00563	6.48591777384735e-06
DNAH10	6.48581031328378e-06
LRRC56	6.48559501533946e-06
SGTB	6.48506114449452e-06
CEP164	6.48471078843274e-06
MAP3K13	6.48466471530771e-06
OSTF1	6.48453699553187e-06
PSMB9	6.48422541169881e-06
KRT81	6.48358213533727e-06
FAM167A	6.48346831571572e-06
RBM15	6.48317399593957e-06
TSPAN33	6.48308469349448e-06
SETD9	6.48304336505183e-06
TMA7	6.4830425376759e-06
SRSF10	6.4826993547536e-06
IFITM3	6.4825122450197e-06
GIMAP1	6.48198290959025e-06
C1orf220	6.48159724378187e-06
CEP43	6.48142285244763e-06
BCL10	6.48123493571575e-06
MAPKAPK5-AS1	6.48088603536101e-06
YME1L1	6.48079397644955e-06
PLXNA1	6.48030105157229e-06
CLDN10	6.47977228258209e-06
CHPT1	6.47955313123614e-06
TM4SF19	6.47943197221417e-06
ATXN1	6.47889280935012e-06
BZW2	6.47883252704833e-06
KDM3B	6.47865960940485e-06
PLAAT3	6.47850065990661e-06
PSRC1	6.47835574246936e-06
OAS3	6.47823846399051e-06
ZHX2	6.47817122300927e-06
LINC03020	6.4780064377144e-06
ARHGEF39	6.4778883989665e-06
GAPT	6.4777128519033e-06
ASF1A	6.47756456185118e-06
ZNF84	6.47749777455391e-06
ENTR1	6.47741755218368e-06
CD1E	6.47740824116961e-06
SUOX	6.4768554403968e-06
TNK2	6.47664331620498e-06
SSPOP	6.47654139313242e-06
CDCA7L	6.47633751931429e-06
PIGX	6.47632747014339e-06
NSUN6	6.47628397591014e-06
GGCT	6.47621456376613e-06
ACTRT3	6.47585956800296e-06
BTBD9	6.475709814685e-06
CCR2	6.47569384421414e-06
GJB2	6.47565343011819e-06
CRYL1	6.47557983326347e-06
ANKRD26	6.47557270209156e-06
SNHG32	6.47551362877157e-06
SLC35A1	6.47516274938406e-06
RPAP3	6.47515142115832e-06
UBE2H	6.47509603147278e-06
CAND2	6.47502207725262e-06
VNN2	6.47493302961087e-06
NUP58	6.47483540650228e-06
THBS3	6.47431055016411e-06
BNIP1	6.47417518989484e-06
ADGRA2	6.47367258828161e-06
LRFN2	6.47347770043891e-06
SAAL1	6.4733896262625e-06
ECM1	6.47335547674931e-06
ANO10	6.47334384011319e-06
POMGNT1	6.47322258882984e-06
OPRD1	6.4727660423508e-06
GINM1	6.47269007253581e-06
GSTM5	6.47263463724716e-06
SLC36A1	6.47232370951492e-06
LINC00243	6.47225553737715e-06
KCTD7	6.47218653452451e-06
ABT1	6.47217687542772e-06
DNAJC3-DT	6.47200059959991e-06
CNPY4	6.47187248001692e-06
ZCCHC8	6.47180370735318e-06
C8G	6.47143171619613e-06
TCTN1	6.47090559814437e-06
BATF3	6.47089567449353e-06
BRI3	6.47054006695156e-06
TUT4	6.47043138263349e-06
RPS13	6.47041428981307e-06
DDAH2	6.47028214980099e-06
HVCN1	6.47016946326327e-06
ADPRH	6.46993154581204e-06
NME7	6.46987683422583e-06
SFXN4	6.46980918302642e-06
MCL1	6.46957608536078e-06
TOMM6	6.46955933163163e-06
RAB23	6.46954007311837e-06
ORM1	6.46926288772854e-06
COX14	6.46915602546511e-06
EHHADH	6.46913624653893e-06
CD1B	6.4689424689711e-06
ETF1	6.46893071421695e-06
DDX31	6.46849746166676e-06
COL17A1	6.4684541851296e-06
MMP27	6.46811839228921e-06
AP3M1	6.46794269351183e-06
ATG4C	6.46787523418337e-06
TRMT12	6.46751929485474e-06
ACSL6	6.46746517721257e-06
PHACTR1	6.46720767841938e-06
CSGALNACT1	6.46704182410089e-06
HLA-DPA1	6.46703709981268e-06
CCDC82	6.46699692344809e-06
SVIL	6.4669121573474e-06
HUS1	6.46678587835657e-06
PIWIL4	6.46664428526505e-06
TIGD3	6.46648708793309e-06
VGLL4	6.46626884430586e-06
RPS6KA4	6.46618286354389e-06
PGM1	6.4661048748378e-06
SAYSD1	6.46608550852086e-06
YTHDF3	6.46606887463115e-06
AP3M2	6.46571239401256e-06
ZYG11B	6.46564379206459e-06
ESYT2	6.46542914299146e-06
C1orf74	6.46541412017965e-06
FCN1	6.46536062603348e-06
RRP15	6.46525519159217e-06
PROZ	6.46519236227352e-06
EFCAB12	6.46507619484104e-06
SCML4	6.4650317118287e-06
GOLGA7B	6.46495495420942e-06
TREM1	6.4648519999902e-06
TM7SF2	6.46471503348551e-06
TNFSF8	6.46466634929852e-06
SERINC1	6.46464768527145e-06
WDR86	6.46424178682275e-06
RPUSD3	6.46420888501126e-06
VDR	6.46404570387066e-06
TPPP	6.46398676807935e-06
MSC	6.46387251258626e-06
RPL22L1	6.46385805407135e-06
IGF2	6.46385743385901e-06
MTG1	6.46385004240286e-06
BROX	6.46364378701085e-06
PSMD5	6.46363093844242e-06
CNIH4	6.46342987146715e-06
MSRB2	6.46338206613284e-06
FKBP9	6.46326593266547e-06
IQGAP2	6.46313853957816e-06
MYBPH	6.46312408670011e-06
NUP43	6.46298630707559e-06
ARHGEF35	6.46276507353033e-06
FZD6	6.46268113674167e-06
SLC44A3	6.46249060644624e-06
DNAJB13	6.46233075717205e-06
STXBP3	6.46177507996005e-06
NADSYN1	6.46166687541774e-06
CHN2	6.46157450360571e-06
INSC	6.46130145355885e-06
PRPF38B	6.4612674437666e-06
CREB3	6.46107473363809e-06
NDUFA12	6.46102152478196e-06
PDZD8	6.46097619862094e-06
BNIPL	6.46055221364971e-06
ACTR3C	6.46029101910246e-06
HMGCL	6.45998097773838e-06
LIMD1	6.45993226637752e-06
CDV3	6.45978103530292e-06
LINC01504	6.45972344535112e-06
AGPAT4	6.45955754272487e-06
SRPK1	6.45945496679314e-06
C8orf58	6.45943606939448e-06
LACTB2	6.45902249380591e-06
AMPD3	6.45901606853595e-06
AS3MT	6.45888190450239e-06
C9orf40	6.45885755848218e-06
APTR	6.4588009865664e-06
RBM26	6.45856647750871e-06
C1orf174	6.4582362988079e-06
LINC00398	6.45788633726244e-06
CACHD1	6.45778735687082e-06
TEAD3	6.45770029198987e-06
SNRPF	6.4576176458088e-06
NCAM1	6.4574063413766e-06
HSPB1	6.45731243916165e-06
FKBPL	6.45707984789643e-06
MMEL1	6.45700653955999e-06
WTAP	6.45678225663233e-06
LGALS12	6.45663321744728e-06
ANGEL2	6.45659434616161e-06
PIP5KL1	6.45640476745271e-06
ASPH	6.45637118884596e-06
H2BC5	6.45633634819071e-06
ANKRD33B	6.45616173258264e-06
SLC27A3	6.45599861246833e-06
GTF2E1	6.45594407985239e-06
TAS2R5	6.45557037781195e-06
DNAI7	6.45554795020096e-06
GSTM1	6.45542423938504e-06
GPR162	6.45525118314459e-06
TMEM254	6.45524035288124e-06
ALG10B	6.45521835909199e-06
MRE11	6.45489278627524e-06
ACY3	6.45466905300343e-06
GOT1-DT	6.45450187116854e-06
TPK1	6.45423732573156e-06
DPM2	6.45421008636109e-06
NBPF9	6.45419436768345e-06
LAT2	6.45416221933241e-06
INTS4	6.45412517522586e-06
GRK5	6.45380793861975e-06
EYA3	6.45376447835824e-06
VKORC1L1	6.45303670906723e-06
LINC00115	6.45301532975166e-06
TMEM42	6.45290080461355e-06
PLEKHA2	6.45253954829591e-06
CFAP276	6.45247497438079e-06
DISP1	6.45218387920428e-06
CHRNB2	6.45207076704299e-06
SNAP47	6.45185454922844e-06
GNL2	6.4515723965322e-06
ST8SIA1	6.45139598813383e-06
GPR19	6.45134486489236e-06
TMEM141	6.45126298521331e-06
TESMIN	6.45124745273813e-06
CORO1C	6.45078316519481e-06
PPIAL4H	6.45072597565666e-06
CCDC3	6.45067999730987e-06
LINC00484	6.45063502704716e-06
TFG	6.45046414348126e-06
SAMD12	6.45025891813918e-06
KHDRBS2	6.45024736613905e-06
FAM120B	6.45016508258247e-06
HLA-G	6.45015272739929e-06
C11orf68	6.45007485466187e-06
OVGP1	6.44981486972469e-06
APBB1IP	6.44976172007258e-06
CHD4	6.44956198865645e-06
PSMD9	6.4495446229121e-06
BAIAP2L1	6.44943130828407e-06
CTPS1	6.44920348320168e-06
BBS9	6.44895945168898e-06
SSC4D	6.4488445071876e-06
C2	6.44879363723032e-06
ZDHHC17	6.44862232469517e-06
SHISA5	6.44835011990655e-06
POP5	6.4481244390916e-06
PADI6	6.44810889310697e-06
HAL	6.44792093033398e-06
OR13A1	6.44790357779999e-06
CCDC28A	6.44766338201985e-06
ZNF517	6.4472513174847e-06
TSPYL1	6.44720023517828e-06
GPAA1	6.44695347239807e-06
MRPL48	6.44673578394738e-06
SIDT1	6.44667262517191e-06
TXNRD1	6.44643601929223e-06
FKBP15	6.44637604504029e-06
CACNA1E	6.44609202819407e-06
PLCXD2	6.44600875976751e-06
FAM86C1P	6.44600211035543e-06
MRPL43	6.44596278111817e-06
C5orf67	6.44585172952863e-06
BNC2	6.4455932659904e-06
DDX55	6.44546377068111e-06
GGPS1	6.4449975588718e-06
SLC22A4	6.44495474855944e-06
ARHGEF5	6.44473242722347e-06
ROBO3	6.44454755863194e-06
H4C8	6.44413379359718e-06
CDH23	6.44407305609704e-06
CD274	6.44373850754719e-06
TATDN2	6.44369020134037e-06
TSNARE1	6.44339999206204e-06
BORCS7	6.44312213399644e-06
FLOT1	6.44291147146339e-06
GIMAP4	6.44291040934093e-06
LYRM4	6.44286258391386e-06
ZNF282	6.44283727807461e-06
HOXC4	6.4427827104748e-06
KBTBD3	6.44269409074897e-06
PM20D2	6.44256782801346e-06
SMIM19	6.4424761131799e-06
HLA-E	6.44245233680971e-06
PRXL2B	6.44223329165161e-06
SLC6A13	6.44221903606326e-06
CLPB	6.44218485061475e-06
KAZN	6.44188412244438e-06
CHI3L2	6.44142270171758e-06
HSDL2	6.44124178010914e-06
ZBTB38	6.44121759626853e-06
NUDT2	6.44103256404508e-06
HPS5	6.44079911342989e-06
FAM151B	6.4405680007425e-06
SLAMF9	6.4403266433111e-06
RAD52	6.43978265459782e-06
C6orf62	6.43958022657652e-06
TNS2	6.43937683119346e-06
LINC00865	6.43924679184598e-06
MSH3	6.43904329776488e-06
PIDD1	6.43882835435853e-06
IFITM1	6.43881440896223e-06
ACVR2B	6.43865593992796e-06
KCNAB2	6.43862138223362e-06
PRKRIP1	6.43855274834505e-06
CLCN1	6.43799678329973e-06
ZC3H13	6.43771885362979e-06
TRPM6	6.43750072822719e-06
RAD21	6.43730662784339e-06
B3GAT1	6.4371755660072e-06
CCNB1IP1	6.43692314235189e-06
PRDX3	6.43682805185116e-06
UBXN11	6.43676923569696e-06
GAP43	6.43674417934835e-06
MICU1	6.43672282867547e-06
TMEM255B	6.43669381140208e-06
PGGHG	6.43668288859904e-06
NUP210	6.43641524980589e-06
ZKSCAN5	6.43640428768128e-06
CUTA	6.43638379899463e-06
CTNNA1	6.4363560779781e-06
DZIP3	6.43625401262772e-06
SCGB3A2	6.43622755484528e-06
GPN2	6.43612337843936e-06
SCN2B	6.43601526374308e-06
AKAP3	6.43596355692022e-06
TMBIM4	6.43590834700703e-06
COLGALT2	6.43588995367178e-06
DSP	6.43504450461763e-06
NUP107	6.43496301714625e-06
SYCP2L	6.4349164653453e-06
EXOSC7	6.43491406927169e-06
CCR1	6.43487197697873e-06
CDC7	6.43483265802659e-06
ZNF670	6.43473491619501e-06
GABRR2	6.43462756791091e-06
BTN3A1	6.43461103343655e-06
UBAC2	6.43449409248523e-06
CLN8	6.43445594192311e-06
JARID2	6.43440540280018e-06
RPH3A	6.43439353909187e-06
GUSB	6.43433814047861e-06
KIFC2	6.4342997949121e-06
LAMC1	6.4342423514798e-06
SERPINB9P1	6.43410368587643e-06
ELK4	6.43407834502931e-06
ADORA1	6.43402808898486e-06
HTATIP2	6.43393008225061e-06
USP45	6.43360567072309e-06
PTGDS	6.43309663430927e-06
CDK11A	6.43305500735859e-06
DRAM1	6.4329905011422e-06
MCUR1	6.43263929478516e-06
TRIM24	6.43247305550615e-06
NECAP1	6.43246166458573e-06
HMBS	6.43243882238517e-06
TMEM109	6.43199552339475e-06
KCNQ1	6.43192522583535e-06
CTRC	6.43190782404676e-06
APIP	6.43180299943648e-06
CC2D2B	6.43149610366877e-06
SACM1L	6.43139499176884e-06
ZNF619	6.43134412463772e-06
RAB38	6.43116428921323e-06
NSMF	6.43114734622349e-06
PAOX	6.43087948680505e-06
TCIRG1	6.43065368524623e-06
GYG1	6.43063581468157e-06
GTPBP10	6.43056632171481e-06
POGLUT3	6.43013414720747e-06
TAGLN2	6.42998735575228e-06
CCS	6.42996707266624e-06
NSA2	6.42988386841316e-06
ZDHHC6	6.42981143020412e-06
MTUS1	6.42967499093511e-06
IFNGR1	6.4294616836745e-06
RPS26	6.42941959142931e-06
TRAPPC4	6.42940008479071e-06
FAT2	6.42927388955765e-06
RTP4	6.42920152355959e-06
TTC34	6.42917236002149e-06
SLC35G5	6.42908759157995e-06
XKR8	6.42897925171479e-06
RASA4B	6.42883058409487e-06
DAGLA	6.42835368853864e-06
EPB41L4B	6.42830204040645e-06
TARBP2	6.42805267756828e-06
ERGIC2	6.42801260742311e-06
SLIT1	6.42740961537551e-06
PYCR2	6.42702302101757e-06
DDX59	6.42696962208822e-06
TOP2B	6.42695642733707e-06
SLC4A8	6.42685297757092e-06
SFXN2	6.42684734455007e-06
FHIP2B	6.4267589885288e-06
STIM1	6.42670399402969e-06
EIF2A	6.42660786969867e-06
MYBPC3	6.42630925094069e-06
SLC20A2	6.42626801375407e-06
NAP1L4	6.42618221308388e-06
ANXA2R	6.42614837576655e-06
S100A13	6.42600972260103e-06
NRBP2	6.42592428692441e-06
P2RY12	6.42587063494761e-06
DIPK1B	6.42587014283682e-06
FOXI1	6.42582062317614e-06
VNN3P	6.42569791174899e-06
TMIGD3	6.4255588716602e-06
CHST11	6.42550904481711e-06
N4BP2L2	6.42541147384446e-06
POU6F1	6.42533379922356e-06
GBA1	6.42527766710143e-06
KPNA1	6.42488799483296e-06
JAK1	6.42483034909393e-06
RYBP	6.4247742083026e-06
FZD1	6.42459107283374e-06
PARS2	6.42455820423551e-06
ST7L	6.42452258316983e-06
DDX11	6.42444582832359e-06
AKR1C2	6.42443985926217e-06
ANP32B	6.42414212233835e-06
MRPL14	6.42409674494583e-06
NIPAL3	6.42407430073156e-06
H2BC7	6.42403249254718e-06
NDUFB5	6.42372380577771e-06
RNASET2	6.4236987608209e-06
EFHD2-AS1	6.42363941994467e-06
INTS10	6.42363892854012e-06
TMEM119	6.42359464937862e-06
LINC02390	6.42356672794729e-06
CTSF	6.42348789289017e-06
SEPTIN7-DT	6.4230380726538e-06
SCAP	6.42294193781062e-06
AMIGO1	6.42284625703258e-06
CLEC4E	6.42275114978498e-06
